Data,ret_vwra11,ret_divo11,ret_b5p211,ret_cdib11,ret_gold11,ret_carteira_nominal,ret_ipca,ret_carteira_real,cdi_nominal,cdi_real
2007-04-01,0.0365129967832515,0.0674525643140979,0.0234443079350505,0.0092750858552332,0.0278221318194236,0.0356769959555481,0.0025001132981856,0.0330941435489835,0.009399999999999999,0.006882679223959354
2007-05-01,-0.0225777405713532,0.0900915166438431,0.0141916150752041,0.0100750858552332,-0.0688793535522399,0.013981413802594,0.0027990205311734,0.0111511808871704,0.0102,0.007380321796591316
2007-06-01,-0.0041727682770079,0.0502311444904846,0.0112960474043402,0.0088750858552332,-0.0183427658907204,0.0128394333749562,0.0027987212285822,0.010012689419939,0.009000000000000001,0.0061839715589386834
2007-07-01,-0.0399968819699985,0.0078331643836366,0.002103417515807,0.0095750858552332,-0.0123420608061534,-0.0097294134554954,0.0024013066704626,-0.012101660328288,0.0097,0.007281208914003079
2007-08-01,0.0418420234719167,0.0244464464871454,0.0056816325093251,0.0097750858552332,0.0444963984149529,0.0224281235562435,0.0047014152829631,0.0176437576414558,0.009899999999999999,0.005174258379612828
2007-09-01,-0.0129413114715338,0.0461197612906545,0.0133309718324929,0.0078750858552332,0.0044083939009389,0.0112881215374765,0.0018003474224159,0.0094707235223785,0.008,0.006188511107563022
2007-10-01,-0.0137307779773759,0.0185486327847275,0.0009216764007975,0.0090750858552332,0.0037615843438574,0.0006009972340062,0.0030001373825285,-0.0023919639281239,0.0092,0.006181317814822007
2007-11-01,-0.0205080438907898,-0.0178336920514416,0.0071067508065918,0.0082750858552332,0.0913885038968251,-0.0018932717672856,0.0037981853114623,-0.0056699216655606,0.0084,0.004584402279139033
2007-12-01,-0.0189327935805579,-0.0179517379718024,0.0058412245026131,0.0082750858552332,-0.0111249219970105,-0.0070761876745715,0.0074016706311887,-0.0143714853050513,0.0084,0.0009909943549981648
2008-01-01,-0.0876466944447071,-0.0090132842306387,0.0134778531064567,0.0090750858552332,0.1009838809732988,-0.0172025755955305,0.0053997261698186,-0.0224809110018909,0.0092,0.003779863601772515
2008-02-01,-0.0419315691640848,0.0788855681974722,0.0143949954109352,0.0078750858552332,-0.0098546206117752,0.008856664316816,0.0049010147940735,0.003936357377003,0.008,0.0030838711080030112
2008-03-01,0.0236264946769448,-0.0144995494670913,-0.0077192980777706,0.0082750858552332,0.0904774278840985,0.0060379449655235,0.0048010203527029,0.0012310144872129,0.0084,0.0035817834321403286
2008-04-01,0.0179984456713322,0.1452769876878359,0.017714738517697,0.0088750858552332,-0.0936755184671737,0.0373008050154486,0.005499300416865,0.0316275750618615,0.009000000000000001,0.0034815534746601706
2008-05-01,-0.0200254699873518,0.0920368521785215,0.0050580303528944,0.0085750858552332,-0.0570339372601521,0.0119999990104105,0.0079007864922733,0.0040670793922121,0.0087,0.0007929485902160582
2008-06-01,-0.1059651758067372,-0.0797128120045651,0.007886603759132,0.0093750858552332,-0.0234996753889901,-0.0452837031159692,0.0074011870365362,-0.0522978241741883,0.0095,0.002083393379392229
